# wl center%tx left%tx right%tx top%tx bottom%tx
 386.98223  0.63228  0.42064  0.65472  0.52720  0.67863
 386.99090  0.66051  0.42961  0.68029  0.53916  0.69771
 386.99961  0.67332  0.43950  0.71077  0.55390  0.72493
 387.00828  0.68499  0.45607  0.72137  0.57171  0.74533
 387.01695  0.70998  0.46507  0.73710  0.58266  0.76480
 387.02562  0.73394  0.48713  0.77188  0.60686  0.78600
 387.03430  0.74933  0.50068  0.80135  0.61619  0.82486
 387.04296  0.78395  0.51063  0.81363  0.63201  0.84331
 387.05166  0.79630  0.53053  0.82265  0.65112  0.86626
 387.06034  0.81661  0.54762  0.87187  0.66896  0.89380
 387.06901  0.85238  0.55997  0.90846  0.68704  0.93329
 387.07768  0.88417  0.57983  0.91653  0.70809  0.95618
 387.08635  0.90794  0.59883  0.94789  0.73122  0.97939
 387.09503  0.93961  0.62821  0.99199  0.75581  1.01687
 387.10372  0.96508  0.63683  1.01934  0.77617  1.06393
 387.11240  0.99767  0.66178  1.03055  0.80360  1.08810
 387.12107  1.03671  0.68274  1.07799  0.82737  1.12249
 387.12974  1.08873  0.70187  1.12926  0.84530  1.17940
 387.13841  1.09973  0.73141  1.15239  0.88502  1.21261
 387.14709  1.13742  0.75432  1.18730  0.90657  1.23718
 387.15576  1.19408  0.78898  1.25365  0.94068  1.30073
 387.16443  1.22682  0.81676  1.29598  0.96556  1.36050
 387.17310  1.27255  0.84040  1.32271  1.00136  1.39736
 387.18177  1.32916  0.87839  1.37077  1.03466  1.43043
 387.19044  1.36634  0.90066  1.44609  1.06714  1.50488
 387.19914  1.42639  0.93991  1.48374  1.10411  1.57690
 387.20782  1.47650  0.96988  1.52189  1.14564  1.61326
 387.21649  1.52423  1.00526  1.58899  1.18909  1.67408
 387.22516  1.58570  1.04030  1.67068  1.23471  1.75828
 387.23383  1.65326  1.07872  1.70512  1.27713  1.82894
 387.24251  1.71489  1.13556  1.76931  1.33276  1.88459
 387.25117  1.76743  1.17450  1.87466  1.37817  1.96119
 387.25985  1.85885  1.21386  1.94975  1.42056  2.06439
 387.26852  1.90769  1.26750  1.99506  1.48273  2.13796
 387.27719  1.99129  1.31824  2.07820  1.54028  2.21189
 387.28586  2.09661  1.37286  2.19732  1.59395  2.31597
 387.29453  2.16939  1.41869  2.27667  1.66102  2.43225
 387.30321  2.23720  1.48185  2.32915  1.72957  2.51567
 387.31187  2.35847  1.53268  2.45671  1.78984  2.60638
 387.32055  2.47178  1.60117  2.58393  1.87548  2.74030
 387.32922  2.53709  1.66797  2.67475  1.94127  2.87950
 387.33789  2.67621  1.72837  2.75736  2.02619  2.98555
 387.34656  2.80595  1.79808  2.92831  2.11016  3.10742
 387.35524  2.90092  1.88086  3.06949  2.20024  3.28939
 387.36387  3.04925  1.95740  3.13909  2.29552  3.41923
 387.37255  3.20638  2.04510  3.28914  2.38909  3.54376
 387.38122  3.30632  2.11383  3.49750  2.48386  3.74381
 387.38989  3.48785  2.21141  3.65743  2.59253  3.95031
 387.39856  3.67018  2.30518  3.75727  2.71534  4.09040
 387.40724  3.81191  2.42026  3.96663  2.84553  4.26542
 387.41591  4.00379  2.50761  4.21297  2.95880  4.53191
 387.42457  4.21920  2.63750  4.35759  3.08641  4.75979
 387.43325  4.35120  2.74341  4.50247  3.23055  4.91283
 387.44192  4.57860  2.88281  4.80046  3.37603  5.15901
 387.45056  4.86276  2.98005  5.03460  3.52468  5.45929
 387.45923  5.00536  3.12595  5.20915  3.70155  5.74608
 387.46791  5.26555  3.27513  5.45176  3.87537  5.96064
 387.47657  5.58443  3.43072  5.81139  4.05799  6.29257
 387.48525  5.77827  3.55365  6.06338  4.23728  6.61571
 387.49392  6.01538  3.74186  6.27235  4.44766  6.88020
 387.50260  6.41177  3.91274  6.66461  4.66060  7.20345
 387.51123  6.66747  4.05751  7.03505  4.87916  7.62519
 387.51991  6.92257  4.25938  7.29513  5.10395  7.95645
 387.52858  7.39365  4.47958  7.59093  5.38787  8.30165
 387.53725  7.66688  4.66811  8.07468  5.61494  8.68365
 387.54592  8.01639  4.89102  8.54133  5.89814  9.23875
 387.55456  8.45791  5.07860  8.76405  6.17080  9.55385
 387.56323  8.81106  5.36030  9.23729  6.45599  9.97102
 387.57190  9.18938  5.58138  9.84444  6.76918  10.51331
 387.58058  9.72768  5.85383  10.27043  7.09309  11.05448
 387.58924  10.11330  6.12724  10.60249  7.44565  11.45360
 387.59789  10.52789  6.43003  11.21883  7.84288  11.98705
 387.60656  11.08573  6.67777  11.79417  8.15544  12.57003
 387.61523  11.57544  7.02835  12.26614  8.58602  13.18146
 387.62390  11.92924  7.36313  12.69867  8.98352  13.61897
 387.63255  12.63068  7.71019  13.41853  9.35267  14.19134
 387.64121  13.16790  8.04622  14.06440  9.83314  14.92014
 387.64989  13.55613  8.42421  14.48209  10.31236  15.52163
 387.65853  14.19271  8.82352  15.07092  10.73780  15.94130
 387.66720  14.86996  9.23320  15.92081  11.24436  16.66201
 387.67587  15.28635  9.62542  16.47291  11.77530  17.38268
 387.68454  15.95485  10.07799  16.89787  12.29217  17.92168
 387.69319  16.65505  10.53211  17.59720  12.77355  18.43638
 387.70185  17.10633  11.00884  18.39455  13.33337  19.22963
 387.71053  17.87003  11.49359  18.83721  13.90217  19.89179
 387.71917  18.51957  12.00936  19.37031  14.47181  20.33546
 387.72784  18.97846  12.54244  20.18334  15.06603  20.93144
 387.73651  19.76207  13.05721  20.77071  15.61419  21.63899
 387.74516  20.39169  13.59612  21.17388  16.20628  22.16424
 387.75382  20.77771  14.20277  21.77578  16.83028  22.61058
 387.76250  21.57850  14.78395  22.50851  17.44082  23.28630
 387.77114  22.12316  15.29206  22.86434  17.95708  23.81866
 387.77981  22.40624  15.95497  23.25303  18.60465  24.20328
 387.78845  22.97346  16.59602  23.89750  19.17496  24.66822
 387.79712  23.67938  17.20421  24.46904  19.80391  25.27513
 387.80579  23.78324  17.74547  24.66994  20.34160  25.64279
 387.81443  24.27272  18.48305  25.07946  20.93043  25.92562
 387.82311  24.87645  19.03032  25.58955  21.44469  26.32660
 387.83174  25.02890  19.65898  25.90267  22.01616  26.73667
 387.84042  25.37726  20.27230  26.04723  22.55860  26.98134
 387.84909  25.95173  20.89490  26.53809  23.05459  27.23537
 387.85773  26.13660  21.46771  26.84518  23.52451  27.59710
 387.86640  26.51553  22.09006  27.04789  24.03691  27.85138
 387.87505  26.94730  22.69824  27.21618  24.49534  27.97680
 387.88372  27.05730  23.15069  27.43728  24.78240  28.16578
 387.89236  27.45771  23.71278  27.61079  25.20619  28.41476
 387.90103  27.70854  24.26587  27.69509  25.65698  28.49857
 387.90967  27.86958  24.76348  27.99277  26.01996  28.60140
 387.91834  28.07603  25.17108  28.05478  26.23249  28.78334
 387.92698  28.29263  25.62001  28.11296  26.55817  28.86913
 387.93566  28.27256  26.00221  28.18354  26.83774  28.84306
 387.94429  28.43565  26.37065  28.42840  27.07484  28.98926
 387.95297  28.53436  26.80376  28.38001  27.36193  29.09081
 387.96161  28.44081  27.16498  28.44369  27.51963  29.04389
 387.97028  28.48632  27.37867  28.48401  27.65926  29.03971
 387.97892  28.58095  27.70710  28.62990  27.84903  29.20049
 387.98760  28.40685  27.88341  28.48933  27.97426  29.14832
 387.99623  28.58174  28.21108  28.63299  28.18849  29.15829
 388.00491  28.60637  28.38390  28.70894  28.26776  29.17613
 388.01355  28.52805  28.54964  28.68520  28.26900  29.17595
 388.02222  28.70710  28.79180  28.65150  28.41038  29.19511
 388.03086  28.79082  28.85500  28.74333  28.44633  29.20467
 388.03953  28.73440  28.94992  28.85410  28.45759  29.19968
 388.04817  28.89819  29.07705  28.70352  28.57383  29.24239
 388.05681  29.01320  29.20593  28.76445  28.67053  29.21800
 388.06549  28.94051  29.24877  28.85597  28.66245  29.18867
 388.07412  29.06711  29.34269  28.94665  28.62312  29.31178
 388.08280  29.14177  29.35319  28.88609  28.70070  29.28725
 388.09144  29.01648  29.41166  28.93751  28.70173  29.27042
 388.10008  29.06097  29.50021  29.02489  28.66358  29.26125
 388.10875  29.25244  29.60258  29.17978  28.89966  29.51738
 388.11740  29.06947  29.61698  29.09126  28.83378  29.47632
 388.12606  28.86035  29.45597  29.01298  28.60406  29.25524
 388.13471  29.08251  29.65785  29.31565  28.84415  29.53202
 388.14335  28.91069  29.62508  29.17898  28.75594  29.55332
 388.15202  28.99349  29.71939  29.29018  28.82440  29.58890
 388.16066  29.06241  29.78820  29.47686  28.82240  29.62098
 388.16930  28.99145  29.76013  29.49909  28.85313  29.76851
 388.17797  29.10789  29.81568  29.55973  28.89402  29.86617
 388.18661  29.27000  29.86631  29.56438  28.96517  29.83554
 388.19526  29.30531  29.92157  29.78027  28.96498  29.99294
 388.20392  29.52651  29.97405  29.81866  29.05569  30.14719
 388.21257  29.70493  30.04083  29.84942  29.05020  30.16824
 388.22121  29.79883  30.15795  30.08021  29.19575  30.29690
 388.22985  29.94623  30.15709  30.16864  29.20359  30.37401
 388.23852  30.20486  30.24354  30.15954  29.28284  30.60063
 388.24717  30.20244  30.34028  30.23070  29.37222  30.58568
 388.25580  30.28184  30.44469  30.36571  29.42350  30.71591
 388.26448  30.55290  30.55290  30.46345  29.52034  30.90780
 388.27312  30.54325  30.69374  30.45510  29.63827  31.01560
 388.28175  30.55367  30.77458  30.57544  29.72955  31.04570
 388.29040  30.67297  30.89539  30.63111  29.81819  31.19253
 388.29907  30.62153  30.94037  30.61107  29.90514  31.28855
 388.30771  30.65087  31.12077  30.64127  30.06843  31.35892
 388.31635  30.77413  31.20877  30.69417  30.15341  31.46549
 388.32500  30.87028  31.38741  30.70885  30.32115  31.63318
 388.33363  30.83911  31.49536  30.63801  30.40220  31.63540
 388.34231  31.02785  31.67819  30.62215  30.53537  31.70750
 388.35095  31.11748  31.80758  30.52456  30.66873  31.77161
 388.35959  31.25650  31.95469  30.35599  30.77637  31.82059
 388.36823  31.36116  32.14964  30.32045  30.88901  31.79749
 388.37687  31.51491  32.28973  30.17189  31.06047  31.82571
 388.38554  31.61288  32.41058  29.91842  31.12659  31.81623
 388.39419  31.67942  32.51408  29.68953  31.26238  31.70513
 388.40282  31.74962  32.64720  29.48935  31.33978  31.68518
 388.41146  31.81420  32.78050  29.19293  31.43043  31.58159
 388.42011  31.68658  32.86097  28.72167  31.49233  31.40140
 388.42874  31.61576  33.03143  28.46284  31.57072  31.23882
 388.43739  31.57709  33.09825  28.26468  31.65582  31.14609
 388.44606  31.33853  33.21561  27.53480  31.71096  30.89905
 388.45470  31.07655  33.26675  27.05583  31.76924  30.59555
 388.46334  30.98308  33.24810  26.94353  31.76276  30.36526
 388.47199  30.64775  33.29785  26.17996  31.75017  30.10943
 388.48062  30.30044  33.25683  25.48544  31.76357  29.70865
 388.48927  30.14753  33.23949  25.09986  31.67002  29.28540
 388.49791  29.86297  33.13491  24.63712  31.57864  29.00644
 388.50655  29.34448  33.02669  23.83474  31.46823  28.55053
 388.51519  29.25210  32.89931  23.09153  31.36285  27.97432
 388.52383  28.83138  32.70806  22.64049  31.18576  27.43938
 388.53247  28.33336  32.52772  22.05936  30.98302  27.10646
 388.54114  28.21434  32.27633  21.20461  30.84625  26.55974
 388.54979  27.76276  32.02574  20.52638  30.59587  25.83069
 388.55842  27.16176  31.68932  20.10166  30.30704  25.40564
 388.56707  26.91653  31.25484  19.37885  30.05404  24.90301
 388.57571  26.43137  30.88679  18.57671  29.72536  24.23652
 388.58435  25.57887  30.43315  17.97613  29.33755  23.41918
 388.59299  25.32569  29.92104  17.55263  28.93205  22.98617
 388.60163  24.69681  29.35859  16.73427  28.51625  22.38015
 388.61027  23.81298  28.83472  16.02744  28.09885  21.62953
 388.61892  23.36130  28.23042  15.55138  27.56913  20.90945
 388.62755  22.80660  27.50893  15.00788  27.04323  20.43897
 388.63620  21.88929  26.94550  14.27875  26.62749  19.86402
 388.64484  21.32012  26.18050  13.62574  25.95702  18.93735
 388.65347  20.92909  25.48353  13.28694  25.48667  18.47694
 388.66212  20.06004  24.78441  12.80076  24.98017  18.03944
 388.67076  19.44740  24.00512  11.98787  24.37230  17.25713
 388.67940  19.06829  23.27584  11.61694  23.80795  16.54016
 388.68801  18.22693  22.53549  11.32485  23.19044  16.10711
 388.69666  17.70898  21.70869  10.69640  22.56404  15.55918
 388.70529  17.30303  20.95308  10.14317  21.96585  14.87441
 388.71394  16.54317  20.27566  9.87187  21.36210  14.29167
 388.72257  16.01357  19.43036  9.51976  20.70242  13.89652
 388.73122  15.70775  18.74699  9.02099  20.15070  13.39975
 388.73986  14.88579  18.01008  8.55964  19.49793  12.73118
 388.74850  14.34746  17.26942  8.34367  18.84193  12.25678
 388.75714  14.03040  16.53787  8.00596  18.22993  11.86107
 388.76579  13.26555  15.85078  7.51255  17.64313  11.35887
 388.77442  12.74531  15.27467  7.24886  17.06934  10.83531
 388.78303  12.46139  14.57670  7.04392  16.47106  10.47889
 388.79168  11.80718  13.89121  6.69388  15.84189  10.08506
 388.80031  11.24592  13.34611  6.31131  15.28057  9.59914
 388.80896  11.04695  12.78171  6.13665  14.77755  9.16190
 388.81760  10.48390  12.15141  5.93712  14.13286  8.83146
 388.82624  9.95412  11.65442  5.60718  13.68149  8.54718
 388.83485  9.72354  11.15846  5.35132  13.18039  8.11828
 388.84349  9.32511  10.57943  5.18229  12.59033  7.73934
 388.85213  8.87354  10.13238  5.01036  12.21149  7.53635
 388.86078  8.57285  9.68888  4.69433  11.67544  7.17903
 388.86941  8.28244  9.27372  4.52334  11.23191  6.81272
 388.87806  7.82662  8.82196  4.44061  10.77593  6.59714
 388.88667  7.55851  8.36110  4.19024  10.31229  6.34208
 388.89530  7.35979  8.06285  3.99381  9.99907  6.10846
 388.90395  6.89228  7.65261  3.84321  9.54408  5.78214
 388.91259  6.71435  7.33271  3.74848  9.17972  5.62142
 388.92120  6.49975  7.01351  3.58682  8.83385  5.41061
 388.92984  6.08530  6.68883  3.36492  8.46548  5.13006
 388.93848  5.89417  6.39718  3.30194  8.12514  4.92994
 388.94712  5.74093  6.10720  3.20381  7.79275  4.77582
 388.95574  5.35889  5.81700  3.00763  7.46239  4.57216
 388.96437  5.16728  5.58313  2.86560  7.15442  4.34077
 388.97302  5.07541  5.34618  2.82095  6.88030  4.17599
 388.98166  4.79637  5.08944  2.71847  6.59528  4.05480
 388.99027  4.54658  4.88223  2.57160  6.33242  3.86870
 388.99891  4.46216  4.69647  2.47548  6.06947  3.67881
 389.00756  4.23627  4.46223  2.41566  5.80633  3.55265
 389.01616  4.05442  4.28388  2.32418  5.60178  3.46148
 389.02480  3.94795  4.08968  2.17341  5.34765  3.28111
 389.03344  3.78384  3.92880  2.14095  5.17369  3.14538
 389.04205  3.57830  3.74463  2.08187  4.94268  3.05301
 389.05070  3.52814  3.58947  1.98511  4.75076  2.95351
 389.05933  3.36789  3.45955  1.87592  4.57975  2.81166
 389.06795  3.20290  3.32955  1.85849  4.39967  2.70460
 389.07659  3.16085  3.18614  1.80181  4.21677  2.65028
 389.08523  3.01481  3.04347  1.69413  4.05318  2.53589
 389.09384  2.85103  2.94314  1.64119  3.90457  2.42818
 389.10248  2.79423  2.81546  1.60607  3.72989  2.33801
 389.11112  2.70197  2.70054  1.54907  3.61104  2.26938
 389.11974  2.54507  2.61505  1.45728  3.45546  2.17743
 389.12837  2.49084  2.50339  1.40605  3.33624  2.07884
 389.13699  2.42836  2.40781  1.40073  3.19738  2.02987
 389.14563  2.28995  2.30910  1.33784  3.08542  1.97067
 389.15426  2.19970  2.21967  1.27201  2.97420  1.87620
 389.16288  2.15968  2.13369  1.23886  2.86515  1.80123
 389.17151  2.06897  2.05468  1.21949  2.75668  1.76514
 389.18013  1.98341  1.98255  1.16292  2.64980  1.70252
 389.18877  1.95345  1.90955  1.10587  2.56526  1.63016
 389.19738  1.86524  1.83892  1.09067  2.47109  1.56572
 389.20602  1.79695  1.77290  1.06538  2.38447  1.53093
 389.21467  1.75569  1.70337  1.00873  2.28403  1.47795
 389.22327  1.68883  1.65394  0.97500  2.20974  1.42271
 389.23192  1.60705  1.59800  0.96118  2.12652  1.37630
 389.24052  1.58553  1.52576  0.91755  2.05294  1.35040
 389.24917  1.51546  1.47157  0.88141  1.97875  1.29486
 389.25778  1.44304  1.42353  0.86283  1.91100  1.23946
 389.26641  1.43555  1.38009  0.83841  1.84648  1.21226
 389.27503  1.38179  1.33515  0.81872  1.78134  1.18671
 389.28367  1.31182  1.27736  0.77319  1.72080  1.13840
 389.29228  1.28627  1.23740  0.76176  1.67866  1.10130
 389.30092  1.25515  1.20575  0.74959  1.59896  1.07506
 389.30953  1.18759  1.14815  0.71374  1.55928  1.03806
 389.31817  1.16026  1.13314  0.69073  1.49906  1.00127
 389.32679  1.13889  1.08169  0.67725  1.45397  0.96812
 389.33542  1.08640  1.04634  0.66575  1.41062  0.95076
 389.34404  1.05307  1.00294  0.62557  1.35183  0.92377
 389.35265  1.03973  0.97199  0.61621  1.32322  0.87750
 389.36129  0.99140  0.94566  0.60700  1.27409  0.85417
 389.36990  0.95905  0.90816  0.59013  1.22817  0.83749
 389.37854  0.94309  0.89123  0.56336  1.20068  0.81699
 389.38715  0.89489  0.86304  0.55300  1.15589  0.78074
 389.39576  0.87505  0.83431  0.54376  1.12939  0.76132
 389.40440  0.85942  0.80246  0.52045  1.08023  0.74239
 389.41301  0.81508  0.77157  0.49960  1.05365  0.70926
 389.42165  0.79862  0.76073  0.49048  1.02788  0.69232
 389.43026  0.78760  0.73222  0.48375  0.97845  0.67067
 389.43888  0.75765  0.71210  0.46663  0.95111  0.65671
 389.44751  0.71767  0.68983  0.44208  0.92690  0.62740
 389.45613  0.71107  0.66444  0.44872  0.90010  0.61388
 389.46474  0.70302  0.65272  0.44002  0.86486  0.60299
 389.47338  0.66135  0.63230  0.42078  0.84608  0.58041
 389.48199  0.65255  0.61197  0.40319  0.81540  0.56548
 389.49060  0.63824  0.59218  0.40058  0.78660  0.54301
 389.49924  0.61102  0.57173  0.38901  0.77045  0.53131
 389.50786  0.59690  0.56024  0.37528  0.74549  0.52669
 389.51646  0.58088  0.54565  0.35963  0.72603  0.49661
 389.52510  0.56128  0.53135  0.35710  0.69825  0.48701
 389.53371  0.55189  0.51027  0.35287  0.68975  0.48479
 389.54232  0.54408  0.49780  0.33553  0.66034  0.47155
 389.55097  0.51935  0.48507  0.33013  0.64171  0.44938
 389.55957  0.49984  0.47473  0.32439  0.62254  0.44371
 389.56819  0.49620  0.45608  0.31325  0.60659  0.43246
 389.57679  0.47537  0.44007  0.30429  0.58866  0.41844
 389.58544  0.46552  0.43595  0.30002  0.57273  0.40552
 389.59405  0.45745  0.42368  0.29690  0.56161  0.40307
 389.60266  0.43348  0.39998  0.28274  0.53908  0.39005
 389.61127  0.42012  0.40225  0.27408  0.52532  0.37758
 389.61992  0.41744  0.38943  0.26693  0.50430  0.35916
 389.62852  0.40470  0.37055  0.26500  0.49191  0.36096
 389.63713  0.38787  0.36921  0.25274  0.48172  0.34094
 389.64574  0.37737  0.35863  0.24595  0.47274  0.33593
 389.65438  0.37195  0.34192  0.24532  0.45580  0.32634
 389.66300  0.35197  0.33405  0.24446  0.43929  0.32609
 389.67160  0.35879  0.33586  0.23363  0.43950  0.31235
 389.68022  0.34452  0.31837  0.22556  0.42383  0.30065
 389.68882  0.33236  0.31519  0.22767  0.40609  0.29577
 389.69744  0.32605  0.30723  0.21344  0.39486  0.29404
 389.70608  0.32314  0.29694  0.21129  0.38765  0.28173
 389.71469  0.30761  0.28916  0.20750  0.37249  0.27322
 389.72330  0.30198  0.28348  0.20585  0.36055  0.26414
 389.73191  0.29748  0.27504  0.19622  0.35330  0.26130
 389.74052  0.28107  0.27377  0.19038  0.34677  0.25664
 389.74914  0.27556  0.26745  0.18744  0.33767  0.24703
 389.75774  0.27416  0.25766  0.19056  0.32896  0.24452
 389.76638  0.26493  0.24860  0.18187  0.31673  0.23959
 389.77499  0.25173  0.25341  0.16898  0.31099  0.22573
 389.78360  0.24962  0.23785  0.17001  0.30316  0.22075
 389.79222  0.24924  0.22963  0.17106  0.29520  0.22122
 389.80082  0.23168  0.23308  0.16225  0.28852  0.21629
 389.80944  0.23523  0.22908  0.16087  0.27604  0.21147
 389.81804  0.23077  0.21923  0.16407  0.27777  0.20741
 389.82666  0.22258  0.21808  0.15368  0.25717  0.20093
 389.83527  0.22055  0.21182  0.14924  0.26565  0.19406
 389.84388  0.21802  0.21019  0.14698  0.25662  0.18809
 389.85249  0.20523  0.20354  0.14912  0.24675  0.19064
 389.86113  0.20382  0.19369  0.14132  0.24408  0.18271
 389.86974  0.20341  0.19553  0.13500  0.23860  0.17328
 389.87836  0.18879  0.18514  0.13629  0.22248  0.17335
 389.88696  0.19321  0.18676  0.13604  0.22543  0.17163
 389.89557  0.18457  0.18289  0.12940  0.21818  0.17197
 389.90418  0.18334  0.17940  0.12537  0.21485  0.16251
 389.91279  0.17589  0.17617  0.12736  0.21123  0.16018
 389.92141  0.17304  0.16800  0.11976  0.20025  0.15425
 389.93001  0.16916  0.16888  0.11802  0.19502  0.15455
 389.93863  0.16986  0.16057  0.11723  0.19013  0.15072
 389.94723  0.15896  0.16149  0.11258  0.19101  0.14800
 389.95585  0.15763  0.15623  0.11099  0.18236  0.14724
 389.96446  0.15423  0.15535  0.10690  0.18071  0.14690
 389.97307  0.15606  0.15747  0.10437  0.17809  0.13798
 389.98165  0.15267  0.15267  0.10680  0.17462  0.13635
 389.99026  0.14621  0.14564  0.10170  0.17015  0.13156
 389.99887  0.14894  0.14670  0.10201  0.16581  0.12983
 390.00748  0.14331  0.14107  0.10496  0.16486  0.12763
 390.01609  0.13845  0.13901  0.10029  0.16033  0.12526
 390.02470  0.13859  0.13971  0.09571  0.15708  0.12429
 390.03331  0.13241  0.13664  0.09199  0.15078  0.12110
 390.04192  0.12877  0.12849  0.09432  0.15588  0.11494
 390.05053  0.12506  0.12563  0.08839  0.14524  0.11682
 390.05914  0.12607  0.12607  0.08708  0.14770  0.11611
 390.06776  0.12308  0.12618  0.08836  0.14227  0.11517
 390.07636  0.12059  0.12088  0.08557  0.13443  0.10732
 390.08495  0.11717  0.11970  0.08534  0.13660  0.10928
 390.09355  0.11639  0.11865  0.07877  0.13506  0.10762
 390.10217  0.11260  0.11825  0.08039  0.13238  0.10356
 390.11078  0.11716  0.11489  0.08259  0.13331  0.10186
 390.11939  0.11178  0.11488  0.07992  0.12503  0.09937
 390.12800  0.10748  0.11203  0.07673  0.12741  0.10349
 390.13660  0.10574  0.11055  0.07436  0.11903  0.09811
 390.14519  0.10636  0.10636  0.07980  0.11879  0.09506
 390.15380  0.09662  0.10703  0.07356  0.11603  0.09550
 390.16241  0.10498  0.10582  0.07185  0.11424  0.09291
 390.17102  0.09794  0.10048  0.07108  0.11320  0.09002
 390.17963  0.09710  0.09906  0.07048  0.11392  0.08757
 390.18821  0.09834  0.10314  0.07319  0.11416  0.09071
 390.19682  0.09666  0.10228  0.06908  0.10819  0.08681
 390.20543  0.09105  0.09781  0.06822  0.10740  0.08654
 390.21405  0.09072  0.09916  0.07131  0.10394  0.08566
 390.22265  0.08949  0.09315  0.06758  0.10607  0.08472
 390.23124  0.08920  0.08892  0.06303  0.09990  0.08104
 390.23984  0.09026  0.09363  0.07057  0.09981  0.08294
 390.24846  0.08726  0.08952  0.05676  0.09799  0.08048
 390.25707  0.08735  0.08961  0.06296  0.10351  0.08423
 390.26564  0.08481  0.08622  0.06540  0.09831  0.07693
 390.27426  0.08305  0.08362  0.05993  0.09518  0.07882
 390.28286  0.08153  0.08379  0.06009  0.09423  0.07561
 390.29145  0.08153  0.08097  0.05824  0.08883  0.07760
 390.30005  0.08234  0.08150  0.05550  0.08598  0.07172
 390.30867  0.07908  0.07992  0.05561  0.08719  0.07042
 390.31728  0.07539  0.08099  0.05945  0.08630  0.07092
 390.32586  0.08151  0.08319  0.05486  0.08993  0.07337
 390.33447  0.07288  0.07483  0.05389  0.08461  0.07037
 390.34308  0.07905  0.07989  0.05531  0.08603  0.06983
 390.35166  0.07879  0.07823  0.05407  0.08329  0.07233
 390.36028  0.07351  0.07658  0.05514  0.08131  0.06822
 390.36888  0.07331  0.07276  0.05356  0.08083  0.06580
 390.37746  0.07238  0.07322  0.05816  0.08326  0.06569
 390.38607  0.07147  0.07259  0.05525  0.07818  0.06783
 390.39465  0.06922  0.07033  0.04996  0.07424  0.06698
 390.40326  0.06667  0.07258  0.05260  0.07820  0.06751
 390.41187  0.06656  0.06963  0.04866  0.07662  0.06292
 390.42046  0.06466  0.06634  0.04955  0.07250  0.06382
 390.42906  0.06356  0.07056  0.04984  0.07336  0.06104
 390.43768  0.06600  0.06544  0.04814  0.07633  0.06126
 390.44625  0.06748  0.06861  0.04780  0.07311  0.06523
 390.45487  0.06312  0.06200  0.04377  0.07154  0.05863
 390.46344  0.06157  0.06298  0.04923  0.07139  0.06017
 390.47206  0.06512  0.06288  0.04547  0.07130  0.05979
 390.48064  0.06492  0.06100  0.04337  0.06828  0.06100
 390.48925  0.06205  0.06149  0.04324  0.06739  0.05475
 390.49786  0.06110  0.05858  0.04404  0.06781  0.05494
 390.50643  0.05953  0.05981  0.04465  0.06458  0.05925
 390.51505  0.05802  0.06054  0.04453  0.06504  0.05661
 390.52362  0.05652  0.05510  0.04013  0.06782  0.05087
 390.53224  0.05689  0.05633  0.04313  0.06448  0.05071
 390.54082  0.05566  0.05622  0.04020  0.05538  0.05481
 390.54943  0.05700  0.05532  0.04075  0.06456  0.05252
 390.55801  0.05567  0.05314  0.04105  0.06523  0.05595
 390.56662  0.05419  0.05252  0.04358  0.06117  0.05252
 390.57520  0.05771  0.05548  0.04234  0.05799  0.05548
 390.58381  0.05219  0.04884  0.03824  0.05861  0.04996
 390.59239  0.05641  0.05164  0.04266  0.05950  0.04827
 390.60101  0.05644  0.05392  0.04303  0.06202  0.04805
 390.60958  0.05323  0.04930  0.04621  0.06110  0.05098
 390.61820  0.05149  0.04416  0.03880  0.05291  0.04642
 390.62677  0.04687  0.04884  0.03842  0.05475  0.04855
 390.63538  0.05329  0.04566  0.03633  0.05866  0.04509
 390.64396  0.04710  0.05021  0.03720  0.05474  0.04540
 390.65254  0.05077  0.04483  0.03522  0.05304  0.04512
 390.66116  0.04640  0.04612  0.03477  0.05690  0.04981
 390.66973  0.04811  0.04415  0.03764  0.05151  0.04585
 390.67835  0.04465  0.04465  0.03533  0.05398  0.04409
 390.68692  0.04956  0.04334  0.03431  0.04560  0.04363
 390.69554  0.04442  0.04328  0.03704  0.05151  0.04073
 390.70411  0.04475  0.04532  0.03795  0.05127  0.04617
 390.71270  0.04821  0.04623  0.03233  0.05048  0.04424
 390.72131  0.04298  0.04412  0.03252  0.05062  0.03987
 390.72989  0.04259  0.04287  0.03050  0.04512  0.03697
 390.73847  0.04224  0.04085  0.03332  0.04866  0.03806
 390.74707  0.04475  0.04251  0.03692  0.04726  0.04419
 390.75566  0.04118  0.04062  0.03306  0.04454  0.04006
 390.76423  0.04180  0.04347  0.03229  0.04878  0.04152
 390.77285  0.04308  0.04308  0.03410  0.05150  0.04027
 390.78142  0.04319  0.03672  0.03194  0.04291  0.03757
 390.79001  0.04381  0.04129  0.03233  0.04632  0.04045
 390.79862  0.04506  0.03918  0.03415  0.04786  0.03806
 390.80720  0.04178  0.04066  0.03252  0.04711  0.03673
 390.81578  0.03781  0.04089  0.03220  0.04565  0.03893
 390.82439  0.04136  0.03686  0.03067  0.04446  0.03827
 390.83297  0.04278  0.04166  0.03381  0.04559  0.03577
 390.84155  0.03961  0.03849  0.03623  0.04751  0.04159
 390.85016  0.03853  0.04022  0.03314  0.04589  0.03739
 390.85874  0.03851  0.03570  0.03092  0.04526  0.03598
